"listingCard__media-link href","listingCard__photo-index","listingCard__price","listingCard__date","listingCard__title","listingCard__spec-item","listingCard__spec-item 2","listingCard__spec-item 3","listingCard__spec-item 4","listingCard__spec-sep 4","listingCard__spec-label 5","listingCard__spec-item 5","listingCard__location","he-lazy-image src","listingCard__owner-firm","wp-btn-label","he-lazy-image src 2"
"https://www.hepsiemlak.com/izmir-menemen-esatpasa-kiralik/daire/45402-79","1 / 15","25.000","17/08/2026","Merkezi Lokasyonda Ulaşıma Yakın Asansörlü Kiralık 2+1 Daire","Kiralık Daire","2 + 1","80 m²","16 Yaşında","·","Kat","2. Kat","İzmir / Menemen / Esatpaşa Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Onur Emlak Menemen","WhatsApp",""
"https://www.hepsiemlak.com/izmir-konak-murat-reis-kiralik/daire/136408-664","1 / 34","30.000","10/09/2026","Kumsalım Emlak Dan Hatay Pazaryeri Karşısı Doğalgazlı Daire","Kiralık Daire","3 + 1","120 m²","31 Yaşında","·","Kat","3. Kat","İzmir / Konak / Murat Reis Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-menemen-inonu-kiralik/daire/152002-708","1 / 24","21.000","10/09/2026","Tam Donanımlı Kiralık 1+1 Daire, Seyrek, Menemen","Kiralık Daire","1 + 1","50 m²","1 Yaşında","·","Kat","3. Kat","İzmir / Menemen / İnönü Mah.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/0/0/2/5/1/dfcf1f9b-2798-451a-b54f-026bc64b090f.jpg","Startkey Astra","WhatsApp","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg"
"https://www.hepsiemlak.com/izmir-buca-kurucesme-kiralik/daire/148313-206","1 / 22","18.000","08/09/2026","Kyk Kız Yurdu Karşısı Sıfır Eşyalı Balkonlu","Kiralık Daire","1 + 1","60 m²","5 Yaşında","·","Kat","2. Kat","İzmir / Buca / Kuruçeşme Mah.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/1/3/8/4/1/32579476-56b3-412d-b0f0-2c7dabdc5606.jpg","Reyna Gayrimenkul","WhatsApp",""
"https://www.hepsiemlak.com/izmir-cigli-sirintepe-kiralik/daire/62049-2150","1 / 35","25.000","25/08/2026","Çiğli Belediyesi Yakını Kiralık 2+1 Yeni Daire","Kiralık Daire","2 + 1","85 m²","6 Yaşında","·","Kat","2. Kat","İzmir / Çiğli / Şirintepe Mah.","","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-karsiyaka-bahariye-kiralik/daire/151964-46","1 / 16","31.000","09/09/2026","3+1 Kiralık Daire Karşıyaka Alaybey İzbana 1 Dk. Yürüme Mesafesi","Kiralık Daire","3 + 1","120 m²","21 Yaşında","·","Kat","3. Kat","İzmir / Karşıyaka / Bahariye Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/6/1/7/7/9/6/4/b2e6a839-c47f-4d5e-affb-619322b1aba7.jpg","Turpa Mergen Bornova","WhatsApp",""
"https://www.hepsiemlak.com/izmir-cigli-ataturk-kiralik/daire/150679-161","1 / 20","27.500","08/09/2026","Atatürk Mahallesinde Eşyalı Kiralık 3+1","Kiralık Daire","3 + 1","125 m²","21 Yaşında","·","Kat","4. Kat","İzmir / Çiğli / Atatürk Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-karabaglar-uckuyular-kiralik/daire/5698-1132","1 / 32","35.000","07/09/2026","Üçkuyular Üniversite Yanı G.Akselde 3+1 D.Gazlı 3.Arakat Konut","Kiralık Daire","3 + 1","135 m²","31 Yaşında","·","Kat","3. Kat","İzmir / Karabağlar / Üçkuyular Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Ümit Emlak","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-cesme-alacati-kiralik/villa/144448-488","1 / 60","1.050.000","24/08/2026","Alaçatı'da Eşyalı Yıllık Kiralık Villa (havuzlu Butik Site)","Kiralık Villa","3 + 1","130 m²","3 Yaşında","·","Kat","","İzmir / Çeşme / Alaçatı Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Turyap Kemalpaşa Temsilciliği","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-buca-laleli-kiralik/daire/151963-57","1 / 27","27.000","22/08/2026","Buca Lalelide Uçan Yola Yakın 3+1 Geniş Doğalgazlı Kiralık Daire","Kiralık Daire","3 + 1","140 m²","11 Yaşında","·","Kat","3. Kat","İzmir / Buca / Laleli Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Ay&na Gayrimenkul Danışmanlığı","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-konak-barbaros-kiralik/daire/144696-414","1 / 32","23.000","22/08/2026","Barbaros'dametroya Yürüme Mesafesi Deniz Manzaralı Kiralık 1+1","Kiralık Daire","1 + 1","55 m²","Sıfır Bina","·","Kat","2. Kat","İzmir / Konak / Barbaros Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Ref Group","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karabaglar-refet-bele-kiralik/daire/162854-286","1 / 25","29.000","04/09/2026","Yeşilyurt Hasan Tahsin Okulu Yakını 2+1 Kiralık Yeni Daire","Kiralık Daire","2 + 1","100 m²","5 Yaşında","·","Kat","2. Kat","İzmir / Karabağlar / Refet Bele Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Opal Gayrimenkul Karabaglar","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-buca-adatepe-kiralik/daire/145638-68","1 / 19","20.000","05/09/2026","Buca Adatepe Mahallesinde Kiralık 2+0 Doğalgazlı Eşyalı Ev","Kiralık Daire","2 + 0","65 m²","6 Yaşında","·","Kat","Bahçe Katı","İzmir / Buca / Adatepe Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Dsy Gayrimenkul","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-yali-kiralik/daire/62493-1662","1 / 22","38.500","02/09/2026","Mavişehir Soyak Optimus Fulleşyalı Havuz Cephe Kiralık 1+1 Daire","Kiralık Daire","1 + 1","55 m²","11 Yaşında","·","Kat","4. Kat","İzmir / Karşıyaka / Yalı Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Gamex Gayrimenkul","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-cesme-ismet-inonu-kiralik/daire/4993-4140","1 / 13","55.000","25/08/2026","Çeşme Merkez'de Yıllık Kiralık 2+1 140m2 Deniz Manzaralı Eşyalı","Kiralık Daire","2 + 1","160 m²","6 Yaşında","·","Kat","2. Kat","İzmir / Çeşme / İsmet İnönü Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Çeşme Atilla Emlak","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-bornova-ataturk-kiralik/daire/105206-234","1 / 27","28.000","28/08/2026","Bornova Atatürk'te Seyit Şanlı Yakını Kiralık 2+1 Bakımlı Daire","Kiralık Daire","2 + 1","100 m²","11 Yaşında","·","Kat","Yüksek Giriş","İzmir / Bornova / Atatürk Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-cesme-musalla-kiralik/daire/25111-974","1 / 10","39.000","21/08/2026","Çeşme Merkezde Eşyalı Kiralık  Yeni 1+1","Kiralık Daire","1 + 1","60 m²","1 Yaşında","·","Kat","Ara Kat","İzmir / Çeşme / Musalla Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Çeşme Ergun Emlak","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-tersane-kiralik/daire/100363-437","1 / 17","29.000","20/08/2026","Karşıyaka Selçuk Yaşar Ort. Öğrt. Karşısı Kiralık 2+1 Daire","Kiralık Daire","2 + 1","100 m²","31 Yaşında","·","Kat","Yüksek Giriş","İzmir / Karşıyaka / Tersane Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-buca-ataturk-kiralik/daire/2772-1167","1 / 11","17.000","05/09/2026","🏠 Topçu Gayrimenkul’den Eşyalı Kiralık Fırsat Daire!","Kiralık Daire","1 + 1","56 m²","10 Yaşında","·","Kat","1. Kat","İzmir / Buca / Atatürk Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-urla-gulbahce-kiralik/daire/115022-983","1 / 25","36.000","27/08/2026","Çtn'den Gülbahçe'de Yıllık Kiralamaya Uygun, Kiralık 2+1 Eşyalı Daire","Kiralık Daire","2 + 1","70 m²","10 Yaşında","·","Kat","Villa Katı","İzmir / Urla / Gülbahçe Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Çtn Gayrimenkul","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-buca-ataturk-kiralik/daire/170300-64","1 / 14","18.000","05/09/2026","Elite Gayrimenkulden Atatürk Mah.Kiralık Doğalgazlı 1+1 Daire","Kiralık Daire","1 + 1","55 m²","10 Yaşında","·","Kat","3. Kat","İzmir / Buca / Atatürk Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Elite Gayrimenkul","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-cigli-kucuk-cigli-kiralik/daire/31220-11380","1 / 25","35.000","07/09/2026","Küçük Çiğli, Anadolu Cad. Üstü, Seçkin-4 Resıdence'de, E.Banyolu","Kiralık Daire","3 + 1","100 m²","6 Yaşında","·","Kat","2. Kat","İzmir / Çiğli / Küçük Çiğli Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Kw Alesta-viya-orsa 1","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-bayrakli-mansuroglu-kiralik/daire/24185-470","1 / 19","29.000","05/09/2026","Balıdan Özkanlarda Eşyalı  Kiralık Daire","Kiralık Daire","3 + 1","115 m²","41 Yaşında","·","Kat","6. Kat","İzmir / Bayraklı / Mansuroğlu Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-karsiyaka-tersane-kiralik/daire/54684-4678","1 / 32","28.500","25/08/2026","Karşıyaka'da Merkezi Konumda Asansörlü Doğalgazlı Kiralık Daire","Kiralık Daire","3 + 1","115 m²","31 Yaşında","·","Kat","4. Kat","İzmir / Karşıyaka / Tersane Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Startkey Altunsu","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-zubeyde-hanim-kiralik/daire/26584-3039","1 / 32","24.000","09/09/2026","Karşıyaka Elit Sitesinde Doğalgazlı 2+1 Kiralık Daire Kanıt Emla","Kiralık Daire","2 + 1","100 m²","30 Yaşında","·","Kat","4. Kat","İzmir / Karşıyaka / Zübeyde Hanım Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Kanıt Emlak","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-menemen-gazi-mustafa-kemal-kiralik/daire/60711-1892","1 / 26","22.500","08/09/2026","Seyrek Meydan'da Kiralık 2+1 Daire (70m², Doğalgazlı, Asansörlü)","Kiralık Daire","2 + 1","80 m²","2 Yaşında","·","Kat","2. Kat","İzmir / Menemen / Gazi Mustafa Kemal Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-odemis-inonu-kiralik/daire/127927-529","1 / 26","20.000","01/09/2026","Ödemiş Merkezde Eşyalı Kiralık Daire","Kiralık Daire","2 + 1","100 m²","30 Yaşında","·","Kat","Ara Kat","İzmir / Ödemiş / İnönü Mah.","","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-buca-yigitler-kiralik/daire/6425-4712","1 / 12","22.000","28/08/2026","Ata Emlaktan Laleli Mahallesinde 2+0 Doğalgazlı 1. Kat Daire","Kiralık Daire","1 + 1","70 m²","32 Yaşında","·","Kat","1. Kat","İzmir / Buca / Yiğitler Mah.","","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-konak-kahramanlar-kiralik/daire/125390-296","1 / 12","27.000","07/09/2026","Alsancak Kahramanlar Da 3+1 130 M2 Kiralık Daire","Kiralık Daire","3 + 1","140 m²","31 Yaşında","·","Kat","3. Kat","İzmir / Konak / Kahramanlar Mah.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/9/3/5/2/1/f49a67bd-0bac-4d14-9c87-db6ec91f395e.jpg","Defne Emlak","WhatsApp",""
"https://www.hepsiemlak.com/izmir-narlidere-2-inonu-kiralik/daire/98031-958","1 / 14","60.000","21/08/2026","Mysite'den İzmir35de 2+1 Eşyalı Kiralık Daire","Kiralık Daire","2 + 1","70 m²","Sıfır Bina","·","Kat","Giriş Katı","İzmir / Narlıdere / 2. İnönü Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/3/9/5/1/7/4/d42722d0-3b5a-494a-b842-1f2e9c3b0aef.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-karabaglar-esenyali-kiralik/daire/10160-3484","1 / 33","32.000","09/09/2026","Özel Ukeb Okulu Sokağı 108/26 Sk Metro Yakını, Köşe 110 M2","Kiralık Daire","3 + 1","120 m²","31 Yaşında","·","Kat","1. Kat","İzmir / Karabağlar / Esenyalı Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Güzelyalı Emlak","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-buca-ataturk-kiralik/daire/128536-54","1 / 8","18.000","06/09/2026","Buca Atatürk'te Fırsat Kiralık Daire 1+1","Kiralık Daire","1 + 1","45 m²","6 Yaşında","·","Kat","2. Kat","İzmir / Buca / Atatürk Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Çağan Emlak","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-bornova-mevlana-kiralik/daire/151439-192","1 / 11","20.000","08/09/2026","Ege Üniversitesine Yakın Eşyalı Daire","Kiralık Daire","Stüdyo","45 m²","5 Yaşında","·","Kat","2. Kat","İzmir / Bornova / Mevlana Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Polat Gayrimenkul","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-bergama-fatih-kiralik/daire/0-47250849","1 / 5","24.000","05/09/2026","Sahibinden Eşyalı Kiralık Ev","Kiralık Daire","2 + 1","75 m²","7 Yaşında","·","Kat","Ara Kat","İzmir / Bergama / Fatih Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-menemen-gazi-mustafa-kemal-kiralik/daire/80923-102","1 / 10","16.000","02/09/2026","Seyrek Merkezde 1+1 Eşyalı Doğalgazlı Kiralık Daire","Kiralık Daire","1 + 1","58 m²","1 Yaşında","·","Kat","2. Kat","İzmir / Menemen / Gazi Mustafa Kemal Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Özbey Emlak","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-ornekkoy-kiralik/daire/93464-3068","1 / 18","45.000","30/08/2026","Örnekköy De Merkezi Konum Eşyalı Lüks Kiralık 3+1 Dublex Daire","Kiralık Daire","3 + 1","135 m²","6 Yaşında","·","Kat","5. Kat","İzmir / Karşıyaka / Örnekköy Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-bornova-ergene-kiralik/daire/7700-541","1 / 18","35.000","17/08/2026","Bornova Merkezde 3+1 Kiralık Daire","Kiralık Daire","3 + 1","120 m²","31 Yaşında","·","Kat","2. Kat","İzmir / Bornova / Ergene Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Bizim Emlak","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karabaglar-esenyali-kiralik/daire/62166-1434","1 / 23","45.000","24/08/2026","İnönü Caddesi Göztepe Metro Yakını 125 M2 3+1 Bakımlı 6.Kat","Kiralık Daire","3 + 1","125 m²","31 Yaşında","·","Kat","6. Kat","İzmir / Karabağlar / Esenyalı Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Evin Emlak Emre","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-konak-mimar-sinan-kiralik/daire/21865-5282","1 / 23","90.000","01/09/2026","Aktifler'den Alsancak'ta Yeni Lüx 2+1 Yeşil Alan Manz.Lı Konut / İşyeri Olmaya Uygun Ebeveyn Banyolu","Kiralık Daire","2 + 1","100 m²","Sıfır Bina","·","Kat","7. Kat","İzmir / Konak / Mimar Sinan Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Aktifler Emlak & Real Estates Turkey","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-urla-gulbahce-kiralik/daire/125876-3272","1 / 15","50.000","08/09/2026","Gülbahçede Merkezi Konumda İyteye 500 Metre Eşyalı 2+1 Daire","Kiralık Daire","2 + 1","100 m²","3 Yaşında","·","Kat","1. Kat","İzmir / Urla / Gülbahçe Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Kw Alesta-viya-orsa 4","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-odemis-anafartalar-kiralik/daire/127956-656","1 / 15","20.000","17/08/2026","Gökçe Bağçivan Gayrimenkulden Cadde Üzeri Ön Cephe Eşyalı Çatı Katı Daire","Kiralık Daire","2 + 1","100 m²","25 Yaşında","·","Kat","Çatı Katı","İzmir / Ödemiş / Anafartalar Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-bayrakli-yamanlar-kiralik/daire/30707-4396","1 / 26","29.000","20/08/2026","Kahandan Bayraklı Yamanlarda 3+1 Teraslı Kiralık Daire","Kiralık Daire","3 + 1","130 m²","28 Yaşında","·","Kat","2. Kat","İzmir / Bayraklı / Yamanlar Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-karabaglar-uckuyular-kiralik/daire/13763-3090","1 / 27","31.000","04/09/2026","Üçkuyular'da, Bakımlı, Doğalgazlı 2+1 Kiralık Daire","Kiralık Daire","2 + 1","100 m²","31 Yaşında","·","Kat","1. Kat","İzmir / Karabağlar / Üçkuyular Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Nazar Emlak","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-torbali-ayrancilar-kiralik/daire/79234-312","1 / 27","18.500","02/09/2026","Ayrancılarda Suyunbaşına Yakın Ön Cephe Ara Kat Asansörlü Binada Kiralık Geniş 2+1","Kiralık Daire","2 + 1","105 m²","8 Yaşında","·","Kat","Ara Kat","İzmir / Torbalı / Ayrancılar Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Özgü Emlak Ofisi","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karaburun-mordogan-kiralik/villa/128297-618","1 / 30","54.000","06/09/2026","Mordoğan Küme Evler'de Deniz Manzaralı Full Eşyalı 4+1","Kiralık Villa","4 + 1","180 m²","6 Yaşında","·","Kat","","İzmir / Karaburun / Mordoğan Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Coldwell Banker Locate","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-bornova-kazimdirik-kiralik/daire/90478-2518","1 / 30","29.500","22/08/2026","Folkart Time Park Cepheli Balkonlu Kiralık Stüdyo Daire","Kiralık Daire","Stüdyo","40 m²","6 Yaşında","·","Kat","4. Kat","İzmir / Bornova / Kazımdirik Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Startkey Alfa","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-yali-kiralik/daire/70723-7356","1 / 19","53.000","03/09/2026","Mavişehir Albayrak Sitesi 1+1 Kiralık Daire","Kiralık Daire","1 + 1","80 m²","11 Yaşında","·","Kat","4. Kat","İzmir / Karşıyaka / Yalı Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Coldwell Banker Life","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karabaglar-vatan-kiralik/daire/42880-335","1 / 19","26.000","25/08/2026","Karabağlar Vatan Mahallesi Hastane Yakını Asansörlü Geniş 3+1","Kiralık Daire","3 + 1","125 m²","21 Yaşında","·","Kat","1. Kat","İzmir / Karabağlar / Vatan Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Yeni Adresin Gayrimenkul","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-menderes-ozdere-cumhuriyet-kiralik/daire/86557-2251","1 / 17","28.000","01/09/2026","Özdere Cumhuriyet Mahallesi'nde 3+1 / 12 Ay Kiralık Daire","Kiralık Daire","3 + 1","120 m²","15 Yaşında","·","Kat","2. Kat","İzmir / Menderes / Özdere Cumhuriyet Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Tahir Emlak","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-cesme-16-eylul-kiralik/residence/3756-1110","1 / 17","180.000","27/08/2026","Çeşme'nin En Prestijli Projesinde Müstakil Havuzlu Daire","Kiralık Residence","3 + 1","180 m²","Sıfır Bina","·","Kat","Bahçe Katı","İzmir / Çeşme / 16 Eylül Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Çeşme Öğretmen Emlak","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-bornova-kazimdirik-kiralik/daire/97779-1318","1 / 22","35.000","03/09/2026","Bornova Kazımdirik 3+1 110 M2 Kombili Kiralık Daire","Kiralık Daire","3 + 1","110 m²","31 Yaşında","·","Kat","2. Kat","İzmir / Bornova / Kazımdirik Mah.","","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-menemen-ugur-mumcu-kiralik/daire/77693-2258","1 / 10","18.000","05/09/2026","Menemen Uğur Mumcu Mah 1+1 Sıfır Kiralık Daire","Kiralık Daire","1 + 1","50 m²","Sıfır Bina","·","Kat","Zemin","İzmir / Menemen / Uğur Mumcu Mah.","","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-menemen-29-ekim-kiralik/daire/80628-875","1 / 10","25.000","21/08/2026","Ulukent'in Merkezinde İzban Yakını Açık Mutfak Kiralık Daire","Kiralık Daire","2 + 1","90 m²","2 Yaşında","·","Kat","2. Kat","İzmir / Menemen / 29 Ekim Mah.","","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-menderes-cukuralti-kiralik/yazlik/25025-2395","1 / 10","4.000","06/09/2026","Özdere Çukuraltında 3+1 Dubleks Yazlık Kiralık","Kiralık Yazlık","3 + 0","170 m²","25 Yaşında","·","Kat","1. Kat","İzmir / Menderes / Çukuraltı Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/1/2/4/4/1/7/4/1787044777129-47144217.jpg","Özdere Özcan Emlak","WhatsApp","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/2/0/5/2/0/d61ab2e2-1781-47bf-a57f-2dd339e5701f.jpg"
